uo,nome_uo,funcao,nome_funcao,subfuncao,nome_subfuncao,programa,nome_programa,projativ,nome_projativ,subitem_projativ,nome_subitem_projativ,valor_orcado,credito_disponivel,valor_empenhado,valor_liquidado,valor_pago,saldo_empenho_dezembro_câmara,saldo_emp_liq_dezembro_câmara,valor_liquidado,valor_pago
2100,SEC. MUN. SEGURANÇA PREVENÇÃO,6,Segurança Pública,122,Administração Geral,302,Belo Horizonte Cidade Inteligente,2897,Gestão Integrada do COP-BH,2,Implantação de Soluções Tecnológicas,10000,10000,0,0,0,0,0,0,0
2100,SEC. MUN. SEGURANÇA PREVENÇÃO,6,Segurança Pública,122,Administração Geral,302,Belo Horizonte Cidade Inteligente,2897,Gestão Integrada do COP-BH,4,Implementação da Metodologia de Gestão Integrada Baseada em Metodologia de Solução de Problemas,50000,20000,0,0,0,0,0,0,0
2100,SEC. MUN. SEGURANÇA PREVENÇÃO,6,Segurança Pública,181,Policiamento,109,Operacionalização dos serviços de segurança,2791,Capacitação em Estágio de Qualificação Profissional na GMBH,1,Realização do Estágio de Qualificação Profissional na GMBH,1032152,1032152,"946141,3","677929,82","677929,82",0,0,"677929,82","677929,82"
2100,SEC. MUN. SEGURANÇA PREVENÇÃO,6,Segurança Pública,181,Policiamento,109,Operacionalização dos serviços de segurança,2803,Operacionalização da Guarda Municipal de Belo Horizonte,1,Operacionalização da Guarda Municipal de Belo Horizonte,131927516,136442776,"130708339,28","129895966,88","129676544,38",0,0,"129895966,88","129676544,38"
2100,SEC. MUN. SEGURANÇA PREVENÇÃO,6,Segurança Pública,181,Policiamento,109,Operacionalização dos serviços de segurança,2803,Operacionalização da Guarda Municipal de Belo Horizonte,6,Equipamentos de Proteção Individual,1486723,1746723,"1630176,76","1630176,76","1630176,76",0,0,"1630176,76","1630176,76"
2100,SEC. MUN. SEGURANÇA PREVENÇÃO,6,Segurança Pública,181,Policiamento,109,Operacionalização dos serviços de segurança,2803,Operacionalização da Guarda Municipal de Belo Horizonte,7,Escotismo na Guarda Municipal de Belo Horizonte - GMBH,78000,78000,"18981,1",5350,5350,0,0,5350,5350
2100,SEC. MUN. SEGURANÇA PREVENÇÃO,6,Segurança Pública,181,Policiamento,109,Operacionalização dos serviços de segurança,2803,Operacionalização da Guarda Municipal de Belo Horizonte,8,Prevenção a Violência nas Escolas Municipais de Belo Horizonte,3000,2000,0,0,0,0,0,0,0
2100,SEC. MUN. SEGURANÇA PREVENÇÃO,6,Segurança Pública,181,Policiamento,109,Operacionalização dos serviços de segurança,2803,Operacionalização da Guarda Municipal de Belo Horizonte,9,Promoção de Eventos Culturais de Interação com os Cidadãos,3000,3000,0,0,0,0,0,0,0
2100,SEC. MUN. SEGURANÇA PREVENÇÃO,6,Segurança Pública,181,Policiamento,242,Prevenção Social à Criminalidade,2881,Ações de Prevenção Social à Criminalidade,1,Prevenção à Violência nas Escolas,262000,273000,"22763,6","12237,6","12237,6",0,0,"12237,6","12237,6"
2100,SEC. MUN. SEGURANÇA PREVENÇÃO,6,Segurança Pública,181,Policiamento,242,Prevenção Social à Criminalidade,2881,Ações de Prevenção Social à Criminalidade,2,Prevenção à Criminalidade Juvenil,53000,53000,"957,7","957,7","957,7",0,0,"957,7","957,7"
2100,SEC. MUN. SEGURANÇA PREVENÇÃO,6,Segurança Pública,181,Policiamento,242,Prevenção Social à Criminalidade,2881,Ações de Prevenção Social à Criminalidade,3,Mediação de Conflitos e Práticas Restaurativas,53000,58000,12376,5520,5520,0,0,5520,5520
2100,SEC. MUN. SEGURANÇA PREVENÇÃO,6,Segurança Pública,183,Informação e Inteligência,302,Belo Horizonte Cidade Inteligente,1334,Videomonitoramento,1,Instalação de Circuito Interno de Televisão - CFTV em Equipamentos Municipais,101000,101000,0,0,0,0,0,0,0
2100,SEC. MUN. SEGURANÇA PREVENÇÃO,6,Segurança Pública,183,Informação e Inteligência,302,Belo Horizonte Cidade Inteligente,1334,Videomonitoramento,2,Implantação de Videomonitoramento na Cidade,201000,201000,"145749,6","145749,6","145749,6",0,0,"145749,6","145749,6"
2100,SEC. MUN. SEGURANÇA PREVENÇÃO,6,Segurança Pública,183,Informação e Inteligência,302,Belo Horizonte Cidade Inteligente,1334,Videomonitoramento,3,Manutenção de Pontos de Videomonitoramento,3000,3000,0,0,0,0,0,0,0
2100,SEC. MUN. SEGURANÇA PREVENÇÃO,6,Segurança Pública,301,Atenção Básica,109,Operacionalização dos serviços de segurança,2803,Operacionalização da Guarda Municipal de Belo Horizonte,3,Operacionalização da Guarda Municipal - GMBH na Saúde,13890000,14224800,"13856228,85","13805370,3","13805370,3",0,0,"13805370,3","13805370,3"
2100,SEC. MUN. SEGURANÇA PREVENÇÃO,12,Educação,361,Ensino Fundamental,109,Operacionalização dos serviços de segurança,2803,Operacionalização da Guarda Municipal de Belo Horizonte,4,Operacionalização da Guarda Municipal - GMBH na Educação,14955000,16541500,"16069589,64","16003767,15","16003767,15",0,0,"16003767,15","16003767,15"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,122,Administração Geral,140,Gestão e Operacionalização da Política Educacional,2041,Formação para Profissionais da Educação,1,Formação de Gestores das Escolas Municipais,225000,225000,3478,3478,3478,0,0,3478,3478
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,122,Administração Geral,140,Gestão e Operacionalização da Política Educacional,2041,Formação para Profissionais da Educação,4,Formação de profissionais de apoio administrativo,25000,25000,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,122,Administração Geral,140,Gestão e Operacionalização da Política Educacional,2041,Formação para Profissionais da Educação,6,Realização de Eventos,5000,5000,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,122,Administração Geral,140,Gestão e Operacionalização da Política Educacional,2317,Gestão Administrativa e Pedagógica,1,Gestão Administrativa,98359226,216112221,"172847229,01","152062035,08","151889994,41",0,0,"152062035,08","151889994,41"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,122,Administração Geral,140,Gestão e Operacionalização da Política Educacional,2317,Gestão Administrativa e Pedagógica,2,Gestão Pedagógica,8000,4000,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,122,Administração Geral,140,Gestão e Operacionalização da Política Educacional,2317,Gestão Administrativa e Pedagógica,3,Tecnologias Aplicadas à Educação,5000,5000,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,122,Administração Geral,140,Gestão e Operacionalização da Política Educacional,2317,Gestão Administrativa e Pedagógica,4,Verificador Independente,855205,1069865,"1041994,85","971474,22","904311,72",0,0,"971474,22","904311,72"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,122,Administração Geral,140,Gestão e Operacionalização da Política Educacional,2317,Gestão Administrativa e Pedagógica,5,Realização de Eventos,5000,5000,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,122,Administração Geral,140,Gestão e Operacionalização da Política Educacional,2334,Participação Popular,2,Apoio aos Conselhos Municipais,29000,29000,6561,6561,6561,0,0,6561,6561
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,122,Administração Geral,140,Gestão e Operacionalização da Política Educacional,2918,Gestão das Bibliotecas Escolares,1,Criação da Biblioteca Referência dos Professores da Rede Municipal de Educação,80000,68000,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,122,Administração Geral,140,Gestão e Operacionalização da Política Educacional,2918,Gestão das Bibliotecas Escolares,2,Projeto Leituras e Conexão,23000,334875,"311859,63","295445,97","295445,97",0,0,"295445,97","295445,97"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,140,Gestão e Operacionalização da Política Educacional,2317,Gestão Administrativa e Pedagógica,1,Gestão Administrativa,28211,28211,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,167,Gestão da política de educação inclusiva e diversidade étnico-racial,2041,Formação para Profissionais da Educação,2,Formação de Professores,5000,5000,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,167,Gestão da política de educação inclusiva e diversidade étnico-racial,2041,Formação para Profissionais da Educação,3,Qualificaçao de  Professores em História Indígena e Afro-brasileira,5000,5000,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,167,Gestão da política de educação inclusiva e diversidade étnico-racial,2041,Formação para Profissionais da Educação,6,Realização de Eventos,7880,7880,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,167,Gestão da política de educação inclusiva e diversidade étnico-racial,2386,Programa Municipal de Igualdade Racial,3,Promoção de Atividades de Combate à Discriminação no Cotidiano Escolar,20000,20000,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,167,Gestão da política de educação inclusiva e diversidade étnico-racial,2386,Programa Municipal de Igualdade Racial,4,Aquisição de Kits de Literatura Afro-Brasileira,254400,254400,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,167,Gestão da política de educação inclusiva e diversidade étnico-racial,2386,Programa Municipal de Igualdade Racial,5,Mostra de Literatura Afro,107000,107000,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2041,Formação para Profissionais da Educação,2,Formação de Professores,299000,4331248,"2003685,12","1429199,21","1429199,21",0,0,"1429199,21","1429199,21"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2046,Gestão Descentralizada da Educação,1,Subvenção Regular,26129618,52973321,"48332800,61","48332800,61","48332800,61",0,0,"48332800,61","48332800,61"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2046,Gestão Descentralizada da Educação,2,PAP - Projeto de Ação Pedagógica,5558143,1394802,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2046,Gestão Descentralizada da Educação,3,Adequação dos Espaços Escolares,10000000,35678584,"31288019,9","30358645,94","30358645,94",0,0,"30358645,94","30358645,94"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2046,Gestão Descentralizada da Educação,4,Contratação de Apoio Administrativo,238298665,155633475,"96160699,07","96160699,07","96160699,07",0,0,"96160699,07","96160699,07"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2046,Gestão Descentralizada da Educação,5,Subvenção Regular para Complementação da Merenda,3097745,3097745,2042341,2042341,2042341,0,0,2042341,2042341
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2046,Gestão Descentralizada da Educação,6,Orçamento Participativo da Criança e Adolescente - OPCA,540000,540000,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2080,Administração do Ensino Fundamental,1,Administração do Ensino Fundamental,799271086,"816181626,77","743757617,37","739497229,78","737670249,35",0,0,"739497229,78","737670249,35"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2080,Administração do Ensino Fundamental,3,Fornecimento de Kits Escolares ,5205175,8576832,"5166260,95","5166260,95","5166260,95",0,0,"5166260,95","5166260,95"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2080,Administração do Ensino Fundamental,4,Gestão da Convivência e do Clima escolar - Câmaras de Mediação de conflitos,5972,5972,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2080,Administração do Ensino Fundamental,5,Transporte Escolar,12852548,15363606,"10886351,6","10542239,16","10453789,2",0,0,"10542239,16","10453789,2"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2080,Administração do Ensino Fundamental,6,Parcerias com Instituições da Sociedade Civil,135000,120000,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2702,Gestão do Programa Escola Integrada,1,Atendimento do Projeto Escola Integrada,9062403,8174982,1000,1000,1000,0,0,1000,1000
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2702,Gestão do Programa Escola Integrada,2,Fórum de Educação Integrada,210000,210000,"6287,86","6287,86","6287,86",0,0,"6287,86","6287,86"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2702,Gestão do Programa Escola Integrada,3,Parcerias com Organizações da Sociedade Civil,7258680,8967222,5341920,5341920,4896780,0,0,5341920,4896780
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2702,Gestão do Programa Escola Integrada,4,Projeto Escola Aberta,5856568,5733168,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2702,Gestão do Programa Escola Integrada,5,Projeto Escola Aberta - Bibliotecas Abertas nos Finais de Semana,35000,35000,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2702,Gestão do Programa Escola Integrada,6,Projeto Escola nas Férias,809000,809000,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2702,Gestão do Programa Escola Integrada,7,Projeto BH para Crianças,3053594,3053594,"2852082,63","2608570,58","2608570,58",0,0,"2608570,58","2608570,58"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2702,Gestão do Programa Escola Integrada,8,Disponibilização de Vagas em Escolas de Música,3900000,3900000,"3441844,8","3119670,3","3119670,3",0,0,"3119670,3","3119670,3"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2702,Gestão do Programa Escola Integrada,9,Realização de Eventos Pedagógicos,25000,25000,"7784,26","7784,26","7784,26",0,0,"7784,26","7784,26"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2706,Melhoria da Aprendizagem e Avaliação de Desempenho Escolar,1,Implementação de projetos de estímulos à aprendizagem,68000,68000,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,2706,Melhoria da Aprendizagem e Avaliação de Desempenho Escolar,3,Realização de Eventos Curriculares,563650,563650,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,365,Educação Infantil,167,Gestão da política de educação inclusiva e diversidade étnico-racial,2386,Programa Municipal de Igualdade Racial,4,Aquisição de Kits de Literatura Afro-Brasileira,169600,169600,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,365,Educação Infantil,169,Gestão da Política de Educação Infantil,2041,Formação para Profissionais da Educação,2,Formação de Professores,33000,2036483,"1033109,9","462411,06","437596,48",0,0,"462411,06","437596,48"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,365,Educação Infantil,169,Gestão da Política de Educação Infantil,2046,Gestão Descentralizada da Educação,1,Subvenção Regular,22811052,14326486,"10609712,86","10609712,86","10609712,86",0,0,"10609712,86","10609712,86"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,365,Educação Infantil,169,Gestão da Política de Educação Infantil,2046,Gestão Descentralizada da Educação,2,PAP - Projeto de Ação Pedagógica,4129326,2485564,0,0,0,0,0,0,0
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,365,Educação Infantil,169,Gestão da Política de Educação Infantil,2046,Gestão Descentralizada da Educação,3,Adequação dos Espaços Escolares,1532855,4592360,"3871138,72","3871138,72","3871138,72",0,0,"3871138,72","3871138,72"
2200,SEC. MUNICPAL DE EDUCAÇÃO,12,Educação,365,Educação Infantil,169,Gestão da Política de Educação Infantil,2046,Gestão Descentralizada da Educação,4,Contratação de Apoio Administrativo,29139975,11147748,"4605169,35","4605169,35","4605169,35",0,0,"4605169,35","4605169,35"
